invoice_number,invoice_date,branch,branch_trn,customer_type,customer_trn,service_category,subtotal_aed,vat_charged_aed,total_aed,is_taxable,month,quarter,b2b_missing_trn,branch_trn_valid,customer_trn_valid,recalc_vat_aed,vat_error_flag,correct_total_aed,total_mismatch_flag,exempt_vat_flag,clean_error_flag
GINV-SHA-2024-01168,2024-09-09,Sharjah-Industrial,100234567890789,B2C,,Vehicle Service,586.95,29.35,616.3,True,2024-09,Q3,False,True,False,29.35,False,616.3,False,False,CLEAN
GINV-SHA-2024-01169,2024-09-09,Sharjah-Industrial,100234567890789,B2B,877636855247967.0,Parts Supply,584.58,29.23,613.81,True,2024-09,Q3,False,True,False,29.23,False,613.81,False,False,CLEAN
GINV-SHA-2024-01170,2024-09-09,Sharjah-Industrial,100234567890789,B2C,,Vehicle Service,529.26,26.46,555.72,True,2024-09,Q3,False,True,False,26.46,False,555.72,False,False,CLEAN
GINV-SHA-2024-01171,2024-09-09,Sharjah-Industrial,100234567890789,B2B,550457712678213.0,Fleet Contract,6542.56,327.13,6869.69,True,2024-09,Q3,False,True,False,327.13,False,6869.69,False,False,CLEAN
GINV-SHA-2024-01172,2024-09-10,Sharjah-Industrial,100234567890789,B2C,,Detailing Package,358.23,17.91,376.14,True,2024-09,Q3,False,True,False,17.91,False,376.14,False,False,CLEAN
GINV-SHA-2024-01173,2024-09-10,Sharjah-Industrial,100234567890789,B2C,,Vehicle Service,467.76,23.39,491.15,True,2024-09,Q3,False,True,False,23.39,False,491.15,False,False,CLEAN
GINV-SHA-2024-01174,2024-09-10,Sharjah-Industrial,100234567890789,B2B,933764752931821.0,Fleet Contract,9979.08,498.95,10478.03,True,2024-09,Q3,False,True,False,498.95,False,10478.03,False,False,CLEAN
GINV-SHA-2024-01175,2024-09-10,Sharjah-Industrial,100234567890789,B2B,680177021917226.0,Vehicle Service,457.79,22.89,480.68,True,2024-09,Q3,False,True,False,22.89,False,480.68,False,False,CLEAN
GINV-SHA-2024-01176,2024-09-10,Sharjah-Industrial,100234567890789,B2C,,Vehicle Service,567.42,28.37,595.79,True,2024-09,Q3,False,True,False,28.37,False,595.79,False,False,CLEAN
GINV-SHA-2024-01177,2024-09-11,Sharjah-Industrial,100234567890789,B2B,821017134543829.0,Detailing Package,439.84,21.99,461.83,True,2024-09,Q3,False,True,False,21.99,False,461.83,False,False,CLEAN
GINV-SHA-2024-01178,2024-09-11,Sharjah-Industrial,100234567890789,B2B,252665491841943.0,Vehicle Service,446.8,22.34,469.14,True,2024-09,Q3,False,True,False,22.34,False,469.14,False,False,CLEAN
GINV-SHA-2024-01179,2024-09-11,Sharjah-Industrial,100234567890789,B2B,815063686801307.0,Parts Supply,567.88,28.39,596.27,True,2024-09,Q3,False,True,False,28.39,False,596.27,False,False,CLEAN
GINV-SHA-2024-01180,2024-09-11,Sharjah-Industrial,100234567890789,B2B,153410360931405.0,Fleet Contract,11836.58,591.83,12428.41,True,2024-09,Q3,False,True,False,591.83,False,12428.41,False,False,CLEAN
GINV-SHA-2024-01181,2024-09-11,Sharjah-Industrial,100234567890789,B2B,812538760303504.0,Parts Supply,872.02,43.6,915.62,True,2024-09,Q3,False,True,False,43.6,False,915.62,False,False,CLEAN
GINV-SHA-2024-01182,2024-09-11,Sharjah-Industrial,100234567890789,B2C,,Vehicle Service,620.68,31.03,651.71,True,2024-09,Q3,False,True,False,31.03,False,651.71,False,False,CLEAN
GINV-SHA-2024-01183,2024-09-11,Sharjah-Industrial,100234567890789,B2B,337971095715381.0,Parts Supply,998.41,49.92,1048.33,True,2024-09,Q3,False,True,False,49.92,False,1048.33,False,False,CLEAN
GINV-SHA-2024-01184,2024-09-11,Sharjah-Industrial,100234567890789,B2C,,Vehicle Service,329.76,16.49,346.25,True,2024-09,Q3,False,True,False,16.49,False,346.25,False,False,CLEAN
GINV-SHA-2024-01185,2024-09-11,Sharjah-Industrial,100234567890789,B2B,569445799914156.0,Parts Supply,969.19,48.46,1017.65,True,2024-09,Q3,False,True,False,48.46,False,1017.65,False,False,CLEAN
GINV-SHA-2024-01186,2024-09-12,Sharjah-Industrial,100234567890789,B2B,111909195686961.0,Fleet Contract,11793.27,589.66,12382.93,True,2024-09,Q3,False,True,False,589.66,False,12382.93,False,False,CLEAN
GINV-SHA-2024-01187,2024-09-12,Sharjah-Industrial,100234567890789,B2B,948042253519472.0,Parts Supply,1075.73,53.79,1129.52,True,2024-09,Q3,False,True,False,53.79,False,1129.52,False,False,CLEAN
GINV-SHA-2024-01188,2024-09-12,Sharjah-Industrial,100234567890789,B2B,995084126708785.0,Parts Supply,875.77,43.79,919.56,True,2024-09,Q3,False,True,False,43.79,False,919.56,False,False,CLEAN
GINV-SHA-2024-01189,2024-09-12,Sharjah-Industrial,100234567890789,B2B,727975308972352.0,Vehicle Service,415.43,20.77,436.2,True,2024-09,Q3,False,True,False,20.77,False,436.2,False,False,CLEAN
GINV-SHA-2024-01190,2024-09-12,Sharjah-Industrial,100234567890789,B2B,401058065545940.0,Vehicle Service,488.05,24.4,512.45,True,2024-09,Q3,False,True,False,24.4,False,512.45,False,False,CLEAN
GINV-SHA-2024-01191,2024-09-12,Sharjah-Industrial,100234567890789,B2B,862688710288764.0,Parts Supply,755.65,37.78,793.43,True,2024-09,Q3,False,True,False,37.78,False,793.43,False,False,CLEAN
GINV-SHA-2024-01192,2024-09-13,Sharjah-Industrial,100234567890789,B2C,,Detailing Package,452.31,22.62,474.93,True,2024-09,Q3,False,True,False,22.62,False,474.93,False,False,CLEAN
GINV-SHA-2024-01193,2024-09-13,Sharjah-Industrial,100234567890789,B2C,,Vehicle Service,477.33,23.87,501.2,True,2024-09,Q3,False,True,False,23.87,False,501.2,False,False,CLEAN
GINV-SHA-2024-01194,2024-09-13,Sharjah-Industrial,100234567890789,B2B,533680410519920.0,Vehicle Service,335.53,16.78,352.31,True,2024-09,Q3,False,True,False,16.78,False,352.31,False,False,CLEAN
GINV-SHA-2024-01195,2024-09-13,Sharjah-Industrial,100234567890789,B2B,380540180125307.0,Fleet Contract,7637.37,381.87,8019.24,True,2024-09,Q3,False,True,False,381.87,False,8019.24,False,False,CLEAN
GINV-SHA-2024-01196,2024-09-13,Sharjah-Industrial,100234567890789,B2B,799823647774658.0,Parts Supply,839.24,41.96,881.2,True,2024-09,Q3,False,True,False,41.96,False,881.2,False,False,CLEAN
GINV-SHA-2024-01197,2024-09-13,Sharjah-Industrial,100234567890789,B2B,542946850789224.0,Parts Supply,820.94,41.05,861.99,True,2024-09,Q3,False,True,False,41.05,False,861.99,False,False,CLEAN
GINV-SHA-2024-01198,2024-09-13,Sharjah-Industrial,100234567890789,B2B,755692296639744.0,Vehicle Service,345.75,17.29,363.04,True,2024-09,Q3,False,True,False,17.29,False,363.04,False,False,CLEAN
GINV-SHA-2024-01199,2024-09-16,Sharjah-Industrial,100234567890789,B2B,371985925953600.0,Vehicle Service,475.77,23.79,499.56,True,2024-09,Q3,False,True,False,23.79,False,499.56,False,False,CLEAN
GINV-SHA-2024-01200,2024-09-16,Sharjah-Industrial,100234567890789,B2B,180218606045233.0,Parts Supply,840.67,42.03,882.7,True,2024-09,Q3,False,True,False,42.03,False,882.7,False,False,CLEAN
GINV-SHA-2024-01201,2024-09-16,Sharjah-Industrial,100234567890789,B2B,161180762797646.0,Fleet Contract,9712.02,485.6,10197.62,True,2024-09,Q3,False,True,False,485.6,False,10197.62,False,False,CLEAN
GINV-SHA-2024-01202,2024-09-16,Sharjah-Industrial,100234567890789,B2B,672897246611480.0,Parts Supply,963.17,48.16,1011.33,True,2024-09,Q3,False,True,False,48.16,False,1011.33,False,False,CLEAN
GINV-SHA-2024-01203,2024-09-16,Sharjah-Industrial,100234567890789,B2C,,Detailing Package,416.45,20.82,437.27,True,2024-09,Q3,False,True,False,20.82,False,437.27,False,False,CLEAN
GINV-SHA-2024-01204,2024-09-16,Sharjah-Industrial,100234567890789,B2C,,Vehicle Service,397.94,19.9,417.84,True,2024-09,Q3,False,True,False,19.9,False,417.84,False,False,CLEAN
GINV-SHA-2024-01205,2024-09-17,Sharjah-Industrial,100234567890789,B2C,,Vehicle Service,511.08,25.55,536.63,True,2024-09,Q3,False,True,False,25.55,False,536.63,False,False,CLEAN
GINV-SHA-2024-01206,2024-09-17,Sharjah-Industrial,100234567890789,B2B,885642804324357.0,Parts Supply,769.25,38.46,807.71,True,2024-09,Q3,False,True,False,38.46,False,807.71,False,False,CLEAN
GINV-SHA-2024-01207,2024-09-17,Sharjah-Industrial,100234567890789,B2C,,Detailing Package,314.25,15.71,329.96,True,2024-09,Q3,False,True,False,15.71,False,329.96,False,False,CLEAN
GINV-SHA-2024-01208,2024-09-17,Sharjah-Industrial,100234567890789,B2B,733968556694616.0,Parts Supply,934.34,46.72,981.06,True,2024-09,Q3,False,True,False,46.72,False,981.06,False,False,CLEAN
GINV-SHA-2024-01209,2024-09-17,Sharjah-Industrial,100234567890789,B2B,395234978592252.0,Parts Supply,867.04,43.35,910.39,True,2024-09,Q3,False,True,False,43.35,False,910.39,False,False,CLEAN
GINV-SHA-2024-01210,2024-09-17,Sharjah-Industrial,100234567890789,B2B,729910543397372.0,Parts Supply,968.22,48.41,1016.63,True,2024-09,Q3,False,True,False,48.41,False,1016.63,False,False,CLEAN
GINV-SHA-2024-01211,2024-09-17,Sharjah-Industrial,100234567890789,B2B,590439156382838.0,Parts Supply,875.96,43.8,919.76,True,2024-09,Q3,False,True,False,43.8,False,919.76,False,False,CLEAN
GINV-SHA-2024-01212,2024-09-17,Sharjah-Industrial,100234567890789,B2B,,Parts Supply,626.4,31.32,657.72,True,2024-09,Q3,False,True,False,31.32,False,657.72,False,False,CLEAN
GINV-SHA-2024-01213,2024-09-17,Sharjah-Industrial,100234567890789,B2B,716975126764793.0,International Transport,1666.4,0.0,1666.4,False,2024-09,Q3,False,True,False,0.0,False,1666.4,False,False,CLEAN
GINV-SHA-2024-01214,2024-09-18,Sharjah-Industrial,100234567890789,B2B,330301617151269.0,International Transport,1319.39,0.0,1319.39,False,2024-09,Q3,False,True,False,0.0,False,1319.39,False,False,CLEAN
GINV-SHA-2024-01215,2024-09-18,Sharjah-Industrial,100234567890789,B2B,874799303158740.0,Vehicle Service,592.19,29.61,621.8,True,2024-09,Q3,False,True,False,29.61,False,621.8,False,False,CLEAN
GINV-SHA-2024-01216,2024-09-18,Sharjah-Industrial,100234567890789,B2C,,Vehicle Service,371.15,18.56,389.71,True,2024-09,Q3,False,True,False,18.56,False,389.71,False,False,CLEAN
GINV-SHA-2024-01217,2024-09-18,Sharjah-Industrial,100234567890789,B2C,,Detailing Package,414.24,20.71,434.95,True,2024-09,Q3,False,True,False,20.71,False,434.95,False,False,CLEAN
GINV-SHA-2024-01218,2024-09-18,Sharjah-Industrial,100234567890789,B2B,132659344908537.0,Fleet Contract,11001.77,550.09,11551.86,True,2024-09,Q3,False,True,False,550.09,False,11551.86,False,False,CLEAN
GINV-SHA-2024-01219,2024-09-18,Sharjah-Industrial,100234567890789,B2B,593247498933044.0,Parts Supply,989.98,49.5,1039.48,True,2024-09,Q3,False,True,False,49.5,False,1039.48,False,False,CLEAN
GINV-SHA-2024-01220,2024-09-18,Sharjah-Industrial,100234567890789,B2C,,Vehicle Service,554.21,27.71,581.92,True,2024-09,Q3,False,True,False,27.71,False,581.92,False,False,CLEAN
GINV-SHA-2024-01221,2024-09-19,Sharjah-Industrial,100234567890789,B2B,211302422131331.0,Parts Supply,831.14,41.56,872.7,True,2024-09,Q3,False,True,False,41.56,False,872.7,False,False,CLEAN
GINV-SHA-2024-01222,2024-09-19,Sharjah-Industrial,100234567890789,B2B,134391726935669.0,Parts Supply,587.15,29.36,616.51,True,2024-09,Q3,False,True,False,29.36,False,616.51,False,False,CLEAN
GINV-SHA-2024-01223,2024-09-19,Sharjah-Industrial,100234567890789,B2C,,Vehicle Service,498.81,24.94,523.75,True,2024-09,Q3,False,True,False,24.94,False,523.75,False,False,CLEAN
GINV-SHA-2024-01224,2024-09-19,Sharjah-Industrial,100234567890789,B2B,714669351365915.0,Parts Supply,937.69,46.88,984.57,True,2024-09,Q3,False,True,False,46.88,False,984.57,False,False,CLEAN
GINV-SHA-2024-01225,2024-09-19,Sharjah-Industrial,100234567890789,B2C,,Vehicle Service,364.44,18.22,382.66,True,2024-09,Q3,False,True,False,18.22,False,382.66,False,False,CLEAN
GINV-SHA-2024-01226,2024-09-19,Sharjah-Industrial,100234567890789,B2B,635728409729409.0,Parts Supply,932.11,46.61,978.72,True,2024-09,Q3,False,True,False,46.61,False,978.72,False,False,CLEAN
GINV-SHA-2024-01227,2024-09-19,Sharjah-Industrial,100234567890789,B2B,773452130080187.0,Parts Supply,838.44,46.11,884.55,True,2024-09,Q3,False,True,False,41.92,True,880.36,True,False,VAT_RATE_ERROR|TOTAL_MISMATCH
GINV-SHA-2024-01228,2024-09-20,Sharjah-Industrial,100234567890789,B2B,722623919935332.0,Detailing Package,315.15,15.76,330.91,True,2024-09,Q3,False,True,False,15.76,False,330.91,False,False,CLEAN
GINV-SHA-2024-01229,2024-09-20,Sharjah-Industrial,100234567890789,B2B,839623819095017.0,Vehicle Service,508.86,25.44,534.3,True,2024-09,Q3,False,True,False,25.44,False,534.3,False,False,CLEAN
GINV-SHA-2024-01230,2024-09-20,Sharjah-Industrial,100234567890789,B2B,666239829224333.0,Parts Supply,810.0,40.5,850.5,True,2024-09,Q3,False,True,False,40.5,False,850.5,False,False,CLEAN
GINV-SHA-2024-01231,2024-09-20,Sharjah-Industrial,100234567890789,B2C,,Vehicle Service,592.04,29.6,621.64,True,2024-09,Q3,False,True,False,29.6,False,621.64,False,False,CLEAN
GINV-SHA-2024-01232,2024-09-20,Sharjah-Industrial,100234567890789,B2B,329541006864285.0,Parts Supply,861.27,43.06,904.33,True,2024-09,Q3,False,True,False,43.06,False,904.33,False,False,CLEAN
GINV-SHA-2024-01233,2024-09-20,Sharjah-Industrial,100234567890789,B2C,,Detailing Package,245.72,12.29,258.01,True,2024-09,Q3,False,True,False,12.29,False,258.01,False,False,CLEAN
GINV-SHA-2024-01234,2024-09-23,Sharjah-Industrial,100234567890789,B2B,402602068644683.0,Parts Supply,1021.71,51.09,1072.8,True,2024-09,Q3,False,True,False,51.09,False,1072.8,False,False,CLEAN
GINV-SHA-2024-01235,2024-09-23,Sharjah-Industrial,100234567890789,B2C,,Vehicle Service,439.71,21.99,461.7,True,2024-09,Q3,False,True,False,21.99,False,461.7,False,False,CLEAN
GINV-SHA-2024-01236,2024-09-23,Sharjah-Industrial,100234567890789,B2B,318884594841560.0,Vehicle Service,602.78,30.14,632.92,True,2024-09,Q3,False,True,False,30.14,False,632.92,False,False,CLEAN
GINV-SHA-2024-01237,2024-09-23,Sharjah-Industrial,100234567890789,B2B,552043258353419.0,Parts Supply,930.32,46.52,976.84,True,2024-09,Q3,False,True,False,46.52,False,976.84,False,False,CLEAN
GINV-SHA-2024-01238,2024-09-23,Sharjah-Industrial,100234567890789,B2C,,Detailing Package,397.47,19.87,417.34,True,2024-09,Q3,False,True,False,19.87,False,417.34,False,False,CLEAN
GINV-SHA-2024-01239,2024-09-23,Sharjah-Industrial,100234567890789,B2B,277099378563317.0,Parts Supply,820.06,41.0,861.06,True,2024-09,Q3,False,True,False,41.0,False,861.06,False,False,CLEAN
GINV-SHA-2024-01240,2024-09-23,Sharjah-Industrial,100234567890789,B2B,633779112126661.0,Parts Supply,1084.88,54.24,1139.12,True,2024-09,Q3,False,True,False,54.24,False,1139.12,False,False,CLEAN
GINV-SHA-2024-01241,2024-09-23,Sharjah-Industrial,100234567890789,B2C,,Vehicle Service,325.66,16.28,341.94,True,2024-09,Q3,False,True,False,16.28,False,341.94,False,False,CLEAN
GINV-SHA-2024-01242,2024-09-24,Sharjah-Industrial,100234567890789,B2B,648568448067691.0,Fleet Contract,9463.73,473.19,9936.92,True,2024-09,Q3,False,True,False,473.19,False,9936.92,False,False,CLEAN
GINV-SHA-2024-01243,2024-09-24,Sharjah-Industrial,100234567890789,B2C,,Detailing Package,407.79,20.39,428.18,True,2024-09,Q3,False,True,False,20.39,False,428.18,False,False,CLEAN
GINV-SHA-2024-01244,2024-09-24,Sharjah-Industrial,100234567890789,B2C,,Vehicle Service,515.61,25.78,541.39,True,2024-09,Q3,False,True,False,25.78,False,541.39,False,False,CLEAN
GINV-SHA-2024-01245,2024-09-24,Sharjah-Industrial,100234567890789,B2B,977736409501875.0,Fleet Contract,8960.71,448.04,9408.75,True,2024-09,Q3,False,True,False,448.04,False,9408.75,False,False,CLEAN
GINV-SHA-2024-01246,2024-09-24,Sharjah-Industrial,100234567890789,B2C,,Vehicle Service,576.5,28.83,605.33,True,2024-09,Q3,False,True,False,28.83,False,605.33,False,False,CLEAN
GINV-SHA-2024-01247,2024-09-24,Sharjah-Industrial,100234567890789,B2B,160959071704386.0,Parts Supply,616.81,30.84,647.65,True,2024-09,Q3,False,True,False,30.84,False,647.65,False,False,CLEAN
GINV-SHA-2024-01248,2024-09-24,Sharjah-Industrial,100234567890789,B2C,,Vehicle Service,542.7,27.14,569.84,True,2024-09,Q3,False,True,False,27.14,False,569.84,False,False,CLEAN
GINV-SHA-2024-01249,2024-09-24,Sharjah-Industrial,100234567890789,B2B,148349091720383.0,Parts Supply,960.22,48.01,1008.23,True,2024-09,Q3,False,True,False,48.01,False,1008.23,False,False,CLEAN
GINV-SHA-2024-01250,2024-09-25,Sharjah-Industrial,100234567890789,B2B,569962955810367.0,International Transport,1320.82,0.0,1320.82,False,2024-09,Q3,False,True,False,0.0,False,1320.82,False,False,CLEAN
GINV-SHA-2024-01251,2024-09-25,Sharjah-Industrial,100234567890789,B2C,,Vehicle Service,442.78,22.14,464.92,True,2024-09,Q3,False,True,False,22.14,False,464.92,False,False,CLEAN
GINV-SHA-2024-01252,2024-09-25,Sharjah-Industrial,100234567890789,B2B,117394894644181.0,Vehicle Service,440.88,44.09,484.97,True,2024-09,Q3,False,True,False,22.04,True,462.92,True,False,VAT_RATE_ERROR|TOTAL_MISMATCH
GINV-SHA-2024-01253,2024-09-25,Sharjah-Industrial,100234567890789,B2B,539747982893564.0,Parts Supply,639.62,31.98,671.6,True,2024-09,Q3,False,True,False,31.98,False,671.6,False,False,CLEAN
GINV-SHA-2024-01254,2024-09-25,Sharjah-Industrial,100234567890789,B2C,,Vehicle Service,364.49,18.22,382.71,True,2024-09,Q3,False,True,False,18.22,False,382.71,False,False,CLEAN
GINV-SHA-2024-01255,2024-09-26,Sharjah-Industrial,100234567890789,B2B,284204392855559.0,Fleet Contract,10651.09,532.55,11183.64,True,2024-09,Q3,False,True,False,532.55,False,11183.64,False,False,CLEAN
GINV-SHA-2024-01256,2024-09-26,Sharjah-Industrial,100234567890789,B2B,504409590819195.0,Parts Supply,828.75,0.0,828.75,True,2024-09,Q3,False,True,False,41.44,True,870.19,True,False,VAT_RATE_ERROR|TOTAL_MISMATCH
GINV-SHA-2024-01257,2024-09-26,Sharjah-Industrial,100234567890789,B2B,908359075683497.0,Fleet Contract,8791.74,439.59,9231.33,True,2024-09,Q3,False,True,False,439.59,False,9231.33,False,False,CLEAN
GINV-SHA-2024-01258,2024-09-26,Sharjah-Industrial,100234567890789,B2C,,Vehicle Service,475.51,23.78,499.29,True,2024-09,Q3,False,True,False,23.78,False,499.29,False,False,CLEAN
GINV-SHA-2024-01259,2024-09-26,Sharjah-Industrial,100234567890789,B2C,,Vehicle Service,569.28,28.46,597.74,True,2024-09,Q3,False,True,False,28.46,False,597.74,False,False,CLEAN
GINV-SHA-2024-01260,2024-09-26,Sharjah-Industrial,100234567890789,B2B,100482444724969.0,Vehicle Service,328.04,16.4,344.44,True,2024-09,Q3,False,True,False,16.4,False,344.44,False,False,CLEAN
GINV-SHA-2024-01261,2024-09-26,Sharjah-Industrial,100234567890789,B2B,293772809090661.0,Parts Supply,914.23,45.71,959.94,True,2024-09,Q3,False,True,False,45.71,False,959.94,False,False,CLEAN
GINV-SHA-2024-01262,2024-09-26,Sharjah-Industrial,100234567890789,B2B,152681490473782.0,Fleet Contract,9182.38,459.12,9641.5,True,2024-09,Q3,False,True,False,459.12,False,9641.5,False,False,CLEAN
GINV-SHA-2024-01263,2024-09-27,Sharjah-Industrial,100234567890789,B2B,270024659529220.0,Fleet Contract,11118.13,0.0,11118.13,True,2024-09,Q3,False,True,False,555.91,True,11674.04,True,False,VAT_RATE_ERROR|TOTAL_MISMATCH
GINV-SHA-2024-01264,2024-09-27,Sharjah-Industrial,100234567890789,B2B,276593708682411.0,Parts Supply,870.18,43.51,913.69,True,2024-09,Q3,False,True,False,43.51,False,913.69,False,False,CLEAN
GINV-SHA-2024-01265,2024-09-27,Sharjah-Industrial,100234567890789,B2C,,Vehicle Service,419.08,20.95,440.03,True,2024-09,Q3,False,True,False,20.95,False,440.03,False,False,CLEAN
GINV-SHA-2024-01266,2024-09-27,Sharjah-Industrial,100234567890789,B2B,521462598013738.0,Parts Supply,738.06,36.9,774.96,True,2024-09,Q3,False,True,False,36.9,False,774.96,False,False,CLEAN
GINV-SHA-2024-01267,2024-09-27,Sharjah-Industrial,100234567890789,B2C,,Vehicle Service,504.19,25.21,529.4,True,2024-09,Q3,False,True,False,25.21,False,529.4,False,False,CLEAN
GINV-SHA-2024-01268,2024-09-27,Sharjah-Industrial,100234567890789,B2B,994260967415888.0,Detailing Package,304.59,15.23,319.82,True,2024-09,Q3,False,True,False,15.23,False,319.82,False,False,CLEAN
GINV-SHA-2024-01269,2024-09-27,Sharjah-Industrial,100234567890789,B2B,321054403184317.0,Parts Supply,695.47,34.77,730.24,True,2024-09,Q3,False,True,False,34.77,False,730.24,False,False,CLEAN
GINV-SHA-2024-01270,2024-09-27,Sharjah-Industrial,100234567890789,B2B,751336063194513.0,Vehicle Service,567.85,28.39,596.24,True,2024-09,Q3,False,True,False,28.39,False,596.24,False,False,CLEAN
GINV-SHA-2024-01271,2024-09-30,Sharjah-Industrial,100234567890789,B2B,522263985109485.0,Vehicle Service,573.64,28.68,602.32,True,2024-09,Q3,False,True,False,28.68,False,602.32,False,False,CLEAN
GINV-SHA-2024-01272,2024-09-30,Sharjah-Industrial,100234567890789,B2C,,Vehicle Service,352.6,17.63,370.23,True,2024-09,Q3,False,True,False,17.63,False,370.23,False,False,CLEAN
GINV-SHA-2024-01273,2024-09-30,Sharjah-Industrial,100234567890789,B2B,729179480783377.0,Vehicle Service,555.59,27.78,583.37,True,2024-09,Q3,False,True,False,27.78,False,583.37,False,False,CLEAN
GINV-SHA-2024-01274,2024-09-30,Sharjah-Industrial,100234567890789,B2B,355665590733238.0,International Transport,1263.84,0.0,1263.84,False,2024-09,Q3,False,True,False,0.0,False,1263.84,False,False,CLEAN
GINV-SHA-2024-01275,2024-09-30,Sharjah-Industrial,100234567890789,B2C,,Vehicle Service,473.11,23.66,496.77,True,2024-09,Q3,False,True,False,23.66,False,496.77,False,False,CLEAN
GINV-SHA-2024-01276,2024-09-30,Sharjah-Industrial,100234567890789,B2B,149748527153539.0,Parts Supply,744.24,37.21,781.45,True,2024-09,Q3,False,True,False,37.21,False,781.45,False,False,CLEAN
GINV-SHA-2024-01277,2024-10-01,Sharjah-Industrial,100234567890789,B2C,,Vehicle Service,618.33,30.92,649.25,True,2024-10,Q4,False,True,False,30.92,False,649.25,False,False,CLEAN
GINV-SHA-2024-01278,2024-10-01,Sharjah-Industrial,100234567890789,B2B,406435646587415.0,Fleet Contract,7010.27,350.51,7360.78,True,2024-10,Q4,False,True,False,350.51,False,7360.78,False,False,CLEAN
GINV-SHA-2024-01279,2024-10-01,Sharjah-Industrial,100234567890789,B2B,987872744499108.0,Fleet Contract,9338.93,466.95,9805.88,True,2024-10,Q4,False,True,False,466.95,False,9805.88,False,False,CLEAN
GINV-SHA-2024-01280,2024-10-01,Sharjah-Industrial,100234567890789,B2B,351697136275261.0,Parts Supply,1016.34,50.82,1067.16,True,2024-10,Q4,False,True,False,50.82,False,1067.16,False,False,CLEAN
GINV-SHA-2024-01281,2024-10-01,Sharjah-Industrial,100234567890789,B2B,469952812306550.0,Vehicle Service,414.26,20.71,434.97,True,2024-10,Q4,False,True,False,20.71,False,434.97,False,False,CLEAN
GINV-SHA-2024-01282,2024-10-01,Sharjah-Industrial,100234567890789,B2B,657100331902101.0,Fleet Contract,7650.19,382.51,8032.7,True,2024-10,Q4,False,True,False,382.51,False,8032.7,False,False,CLEAN
GINV-SHA-2024-01283,2024-10-01,Sharjah-Industrial,100234567890789,B2B,737415616392104.0,International Transport,1313.73,0.0,1313.73,False,2024-10,Q4,False,True,False,0.0,False,1313.73,False,False,CLEAN
GINV-SHA-2024-01284,2024-10-02,Sharjah-Industrial,100234567890789,B2B,237575862376165.0,International Transport,1603.9,0.0,1603.9,False,2024-10,Q4,False,True,False,0.0,False,1603.9,False,False,CLEAN
GINV-SHA-2024-01285,2024-10-02,Sharjah-Industrial,100234567890789,B2C,,Vehicle Service,339.62,16.98,356.6,True,2024-10,Q4,False,True,False,16.98,False,356.6,False,False,CLEAN
GINV-SHA-2024-01286,2024-10-02,Sharjah-Industrial,100234567890789,B2C,,Vehicle Service,351.59,19.34,370.93,True,2024-10,Q4,False,True,False,17.58,True,369.17,True,False,VAT_RATE_ERROR|TOTAL_MISMATCH
GINV-SHA-2024-01287,2024-10-02,Sharjah-Industrial,100234567890789,B2B,480793489776559.0,Detailing Package,269.29,13.46,282.75,True,2024-10,Q4,False,True,False,13.46,False,282.75,False,False,CLEAN
GINV-SHA-2024-01288,2024-10-02,Sharjah-Industrial,100234567890789,B2C,,Detailing Package,332.53,16.63,349.16,True,2024-10,Q4,False,True,False,16.63,False,349.16,False,False,CLEAN
GINV-SHA-2024-01289,2024-10-03,Sharjah-Industrial,100234567890789,B2B,724729456231864.0,Vehicle Service,446.75,22.34,469.09,True,2024-10,Q4,False,True,False,22.34,False,469.09,False,False,CLEAN
GINV-SHA-2024-01290,2024-10-03,Sharjah-Industrial,100234567890789,B2B,771988563307879.0,Vehicle Service,552.6,27.63,580.23,True,2024-10,Q4,False,True,False,27.63,False,580.23,False,False,CLEAN
GINV-SHA-2024-01291,2024-10-03,Sharjah-Industrial,100234567890789,B2C,,Vehicle Service,510.74,25.54,536.28,True,2024-10,Q4,False,True,False,25.54,False,536.28,False,False,CLEAN
GINV-SHA-2024-01292,2024-10-03,Sharjah-Industrial,100234567890789,B2B,487619719506063.0,Vehicle Service,532.71,26.64,559.35,True,2024-10,Q4,False,True,False,26.64,False,559.35,False,False,CLEAN
GINV-SHA-2024-01293,2024-10-03,Sharjah-Industrial,100234567890789,B2B,273759064527709.0,Parts Supply,1075.51,53.78,1129.29,True,2024-10,Q4,False,True,False,53.78,False,1129.29,False,False,CLEAN
GINV-SHA-2024-01294,2024-10-04,Sharjah-Industrial,100234567890789,B2B,813454753114358.0,Fleet Contract,9285.95,464.3,9750.25,True,2024-10,Q4,False,True,False,464.3,False,9750.25,False,False,CLEAN
GINV-SHA-2024-01295,2024-10-04,Sharjah-Industrial,100234567890789,B2C,,Vehicle Service,324.55,16.23,340.78,True,2024-10,Q4,False,True,False,16.23,False,340.78,False,False,CLEAN
GINV-SHA-2024-01296,2024-10-04,Sharjah-Industrial,100234567890789,B2B,786369389860276.0,Fleet Contract,8907.36,445.37,9352.73,True,2024-10,Q4,False,True,False,445.37,False,9352.73,False,False,CLEAN
GINV-SHA-2024-01297,2024-10-04,Sharjah-Industrial,100234567890789,B2B,529643033540292.0,Vehicle Service,450.46,22.52,472.98,True,2024-10,Q4,False,True,False,22.52,False,472.98,False,False,CLEAN
